time,battery,temperature,x,y,z,0_radar,1_radar,2_radar,3_radar,4_radar,5_radar,6_radar,7_radar,package_type,f_cnt,dr,snr,rssi
2024-02-20 15:43:37.020,3.04,7.38,521,-54,-1670,10,7,5,6,6,6,5,5,PackageType.HEART_BEAT,632,2,11,-103
2024-02-20 15:53:38.265,3.04,7.12,526,-55,-1674,9,6,7,7,6,4,5,5,PackageType.HEART_BEAT,633,2,6.8,-96
2024-02-20 16:03:37.265,3.04,6.88,531,-53,-1692,9,6,7,7,6,4,5,5,PackageType.HEART_BEAT,633,2,6.8,-96
2024-02-20 16:13:37.265,3.04,6.75,535,-59,-1695,9,6,7,7,6,4,5,5,PackageType.HEART_BEAT,633,2,6.8,-96
2024-02-20 16:23:40.224,3.04,6.5,538,-55,-1705,11,6,6,6,5,6,6,5,PackageType.HEART_BEAT,634,2,8.2,-102
2024-02-20 16:33:39.224,3.04,6.25,538,-68,-1709,11,6,6,6,5,6,6,5,PackageType.HEART_BEAT,634,2,8.2,-102
2024-02-20 16:43:37.224,3.04,6.12,540,-64,-1715,11,6,6,6,5,6,6,5,PackageType.HEART_BEAT,634,2,8.2,-102
2024-02-20 16:53:39.162,3.04,6.0,545,-69,-1717,12,7,6,5,6,6,5,5,PackageType.HEART_BEAT,635,2,11.5,-98
2024-02-20 17:03:41.162,3.04,6.0,543,-72,-1710,12,7,6,5,6,6,5,5,PackageType.HEART_BEAT,635,2,11.5,-98
2024-02-20 17:13:43.162,3.04,6.0,539,-65,-1707,12,7,6,5,6,6,5,5,PackageType.HEART_BEAT,635,2,11.5,-98
2024-02-20 17:17:26.958,3.04,5.88,539,-12,-1669,11,7,5,5,5,5,6,6,PackageType.CHANGE,636,2,11.2,-102
2024-02-20 17:27:26.046,3.04,5.88,538,-14,-1665,13,7,7,5,7,7,6,6,PackageType.HEART_BEAT,637,3,10.5,-99
2024-02-20 17:37:27.046,3.04,5.88,537,-21,-1654,13,7,7,5,7,7,6,6,PackageType.HEART_BEAT,637,3,10.5,-99
2024-02-20 17:47:29.046,3.04,5.88,541,-15,-1655,13,7,7,5,7,7,6,6,PackageType.HEART_BEAT,637,3,10.5,-99
2024-02-20 17:58:51.999,3.04,5.75,544,-66,-1712,12,7,6,6,6,5,5,7,PackageType.CHANGE,638,3,11.8,-99
2024-02-20 18:08:53.103,3.04,5.75,546,-75,-1702,13,7,7,6,6,5,5,4,PackageType.HEART_BEAT,639,3,10.2,-105
2024-02-20 18:18:52.103,3.04,5.88,540,-71,-1705,13,7,7,6,6,5,5,4,PackageType.HEART_BEAT,639,3,10.2,-105
2024-02-20 18:28:52.103,3.04,5.88,540,-78,-1702,13,7,7,6,6,5,5,4,PackageType.HEART_BEAT,639,3,10.2,-105
2024-02-20 18:38:49.366,3.04,5.88,539,-73,-1702,6,6,5,6,7,7,4,5,PackageType.HEART_BEAT,640,3,8,-108
2024-02-20 18:48:48.366,3.04,5.88,539,-76,-1701,6,6,5,6,7,7,4,5,PackageType.HEART_BEAT,640,3,8,-108
2024-02-20 18:58:49.366,3.04,6.0,538,-83,-1704,6,6,5,6,7,7,4,5,PackageType.HEART_BEAT,640,3,8,-108
2024-02-20 19:08:47.350,3.04,6.0,539,-80,-1699,5,4,6,6,6,5,5,6,PackageType.HEART_BEAT,641,3,10.5,-105
2024-02-20 19:18:47.350,3.04,6.0,537,-82,-1690,5,4,6,6,6,5,5,6,PackageType.HEART_BEAT,641,3,10.5,-105
2024-02-20 19:28:46.350,3.04,6.0,537,-81,-1694,5,4,6,6,6,5,5,6,PackageType.HEART_BEAT,641,3,10.5,-105
2024-02-20 19:38:43.780,3.04,6.12,536,-81,-1689,6,5,5,6,7,6,6,5,PackageType.HEART_BEAT,642,3,11,-105
2024-02-20 19:48:41.780,3.04,6.12,536,-83,-1689,6,5,5,6,7,6,6,5,PackageType.HEART_BEAT,642,3,11,-105
2024-02-20 19:58:42.780,3.04,6.12,539,-80,-1690,6,5,5,6,7,6,6,5,PackageType.HEART_BEAT,642,3,11,-105
2024-02-20 20:08:43.965,3.04,6.12,537,-81,-1688,8,7,6,6,6,6,7,6,PackageType.HEART_BEAT,643,3,11.2,-105
2024-02-20 20:18:42.965,3.04,6.12,541,-75,-1686,8,7,6,6,6,6,7,6,PackageType.HEART_BEAT,643,3,11.2,-105
2024-02-20 20:28:42.965,3.04,6.0,540,-76,-1687,8,7,6,6,6,6,7,6,PackageType.HEART_BEAT,643,3,11.2,-105
2024-02-20 20:38:40.921,3.04,6.12,542,-77,-1684,7,5,5,5,5,5,5,6,PackageType.HEART_BEAT,644,3,8.8,-101
2024-02-20 20:48:41.921,3.04,6.0,541,-81,-1694,7,5,5,5,5,5,5,6,PackageType.HEART_BEAT,644,3,8.8,-101
2024-02-20 20:58:41.921,3.04,6.0,542,-96,-1695,7,5,5,5,5,5,5,6,PackageType.HEART_BEAT,644,3,8.8,-101
2024-02-20 21:08:39.960,3.04,6.0,541,-94,-1695,9,8,5,5,7,8,6,4,PackageType.HEART_BEAT,645,3,8.8,-101
2024-02-20 21:18:37.960,3.04,5.88,542,-90,-1688,9,8,5,5,7,8,6,4,PackageType.HEART_BEAT,645,3,8.8,-101
2024-02-20 21:28:35.960,3.04,6.0,541,-90,-1689,9,8,5,5,7,8,6,4,PackageType.HEART_BEAT,645,3,8.8,-101
2024-02-20 21:38:36.082,3.04,5.88,543,-93,-1690,10,5,5,6,6,6,5,5,PackageType.HEART_BEAT,646,3,11.8,-102
2024-02-20 21:48:33.082,3.04,6.0,544,-96,-1695,10,5,5,6,6,6,5,5,PackageType.HEART_BEAT,646,3,11.8,-102
2024-02-20 21:58:35.082,3.04,6.0,543,-92,-1689,10,5,5,6,6,6,5,5,PackageType.HEART_BEAT,646,3,11.8,-102
2024-02-20 22:08:33.507,3.04,6.0,542,-95,-1690,11,6,5,7,6,8,7,7,PackageType.HEART_BEAT,647,3,11,-103
2024-02-20 22:18:32.507,3.04,6.0,542,-95,-1688,11,6,5,7,6,8,7,7,PackageType.HEART_BEAT,647,3,11,-103
2024-02-20 22:28:33.507,3.04,6.0,544,-96,-1688,11,6,5,7,6,8,7,7,PackageType.HEART_BEAT,647,3,11,-103
2024-02-20 22:38:34.584,3.04,6.0,539,-98,-1684,9,7,7,5,5,5,5,5,PackageType.HEART_BEAT,648,3,10.2,-105
2024-02-20 22:48:34.584,3.04,6.0,541,-95,-1681,9,7,7,5,5,5,5,5,PackageType.HEART_BEAT,648,3,10.2,-105
2024-02-20 22:58:34.584,3.04,6.12,541,-93,-1683,9,7,7,5,5,5,5,5,PackageType.HEART_BEAT,648,3,10.2,-105
2024-02-20 23:08:32.108,3.04,6.12,540,-91,-1677,11,8,5,5,7,7,5,5,PackageType.HEART_BEAT,649,3,9.8,-104
2024-02-20 23:18:33.108,3.04,6.12,537,-93,-1674,11,8,5,5,7,7,5,5,PackageType.HEART_BEAT,649,3,9.8,-104
2024-02-20 23:28:34.108,3.04,6.25,533,-89,-1677,11,8,5,5,7,7,5,5,PackageType.HEART_BEAT,649,3,9.8,-104
2024-02-20 23:38:32.264,3.04,6.25,535,-94,-1667,9,5,6,6,6,5,5,6,PackageType.HEART_BEAT,650,4,9.8,-105
2024-02-20 23:48:33.264,3.04,6.25,533,-90,-1666,9,5,6,6,6,5,5,6,PackageType.HEART_BEAT,650,4,9.8,-105
2024-02-20 23:58:34.264,3.04,6.38,535,-87,-1669,9,5,6,6,6,5,5,6,PackageType.HEART_BEAT,650,4,9.8,-105
2024-02-21 00:08:34.547,3.04,6.25,533,-89,-1671,8,6,6,7,7,6,6,6,PackageType.HEART_BEAT,651,4,7.8,-105
2024-02-21 00:18:34.547,3.04,6.38,537,-91,-1670,8,6,6,7,7,6,6,6,PackageType.HEART_BEAT,651,4,7.8,-105
2024-02-21 00:28:32.547,3.04,6.38,535,-91,-1676,8,6,6,7,7,6,6,6,PackageType.HEART_BEAT,651,4,7.8,-105
2024-02-21 00:38:32.301,3.04,6.38,533,-84,-1672,6,6,5,5,6,5,5,5,PackageType.HEART_BEAT,652,4,10.5,-105
2024-02-21 00:48:32.301,3.04,6.38,535,-89,-1677,6,6,5,5,6,5,5,5,PackageType.HEART_BEAT,652,4,10.5,-105
2024-02-21 00:58:31.301,3.04,6.38,534,-88,-1676,6,6,5,5,6,5,5,5,PackageType.HEART_BEAT,652,4,10.5,-105
2024-02-21 01:08:33.346,3.04,6.38,533,-91,-1676,6,6,6,6,5,6,6,5,PackageType.HEART_BEAT,653,4,10.2,-107
2024-02-21 01:18:33.346,3.04,6.38,535,-86,-1674,6,6,6,6,5,6,6,5,PackageType.HEART_BEAT,653,4,10.2,-107
2024-02-21 01:28:31.346,3.04,6.38,534,-97,-1676,6,6,6,6,5,6,6,5,PackageType.HEART_BEAT,653,4,10.2,-107
2024-02-21 01:38:30.701,3.04,6.38,534,-96,-1676,6,6,5,4,6,7,7,6,PackageType.HEART_BEAT,654,4,10,-102
2024-02-21 01:48:30.701,3.04,6.38,536,-96,-1672,6,6,5,4,6,7,7,6,PackageType.HEART_BEAT,654,4,10,-102
2024-02-21 01:58:29.701,3.04,6.38,536,-97,-1674,6,6,5,4,6,7,7,6,PackageType.HEART_BEAT,654,4,10,-102
2024-02-21 02:08:29.605,3.04,6.38,532,-98,-1669,6,6,9,8,6,6,4,5,PackageType.HEART_BEAT,655,4,9.8,-105
2024-02-21 02:18:29.605,3.04,6.38,532,-101,-1669,6,6,9,8,6,6,4,5,PackageType.HEART_BEAT,655,4,9.8,-105
2024-02-21 02:28:29.605,3.04,6.5,532,-104,-1666,6,6,9,8,6,6,4,5,PackageType.HEART_BEAT,655,4,9.8,-105
2024-02-21 02:38:31.383,3.04,6.5,534,-102,-1664,5,6,6,5,6,6,6,5,PackageType.HEART_BEAT,656,4,7.8,-101
2024-02-21 02:48:31.383,3.04,6.5,534,-106,-1666,5,6,6,5,6,6,6,5,PackageType.HEART_BEAT,656,4,7.8,-101
2024-02-21 02:58:32.383,3.04,6.5,533,-105,-1661,5,6,6,5,6,6,6,5,PackageType.HEART_BEAT,656,4,7.8,-101
2024-02-21 03:08:33.820,3.04,6.5,530,-108,-1658,6,5,5,5,5,6,6,6,PackageType.HEART_BEAT,657,4,10.5,-102
2024-02-21 03:18:34.820,3.04,6.5,532,-106,-1660,6,5,5,5,5,6,6,6,PackageType.HEART_BEAT,657,4,10.5,-102
2024-02-21 03:28:34.820,3.04,6.5,530,-102,-1663,6,5,5,5,5,6,6,6,PackageType.HEART_BEAT,657,4,10.5,-102
2024-02-21 03:38:34.465,3.04,6.5,528,-108,-1655,6,5,6,6,6,6,5,7,PackageType.HEART_BEAT,658,4,10.2,-107
2024-02-21 03:48:33.465,3.04,6.5,532,-103,-1658,6,5,6,6,6,6,5,7,PackageType.HEART_BEAT,658,4,10.2,-107
2024-02-21 03:58:33.465,3.04,6.62,530,-104,-1659,6,5,6,6,6,6,5,7,PackageType.HEART_BEAT,658,4,10.2,-107
2024-02-21 04:35:57.800,3.04,6.62,520,-212,-1731,84,23,23,8,8,7,7,6,PackageType.CHANGE,660,4,5.2,-111
2024-02-21 04:37:32.862,3.04,6.62,521,-112,-1655,6,6,6,6,6,6,6,6,PackageType.CHANGE,661,4,10.5,-100
2024-02-21 04:47:31.667,3.04,6.62,527,-106,-1666,5,5,5,5,5,5,5,6,PackageType.HEART_BEAT,662,4,6.2,-114
2024-02-21 04:57:31.667,3.04,6.62,533,-109,-1671,5,5,5,5,5,5,5,6,PackageType.HEART_BEAT,662,4,6.2,-114
2024-02-21 05:07:31.667,3.04,6.25,534,-102,-1689,5,5,5,5,5,5,5,6,PackageType.HEART_BEAT,662,4,6.2,-114
2024-02-21 05:17:29.419,3.04,5.75,538,-105,-1697,5,5,6,7,7,7,5,7,PackageType.HEART_BEAT,663,4,8.5,-102
2024-02-21 05:27:29.419,3.04,5.62,533,-105,-1689,5,5,6,7,7,7,5,7,PackageType.HEART_BEAT,663,4,8.5,-102
2024-02-21 05:37:28.419,3.04,5.75,535,-103,-1695,5,5,6,7,7,7,5,7,PackageType.HEART_BEAT,663,4,8.5,-102
2024-02-21 05:47:31.727,3.04,5.62,539,-106,-1703,6,5,6,6,6,6,6,6,PackageType.HEART_BEAT,664,5,7.5,-101
2024-02-21 05:57:30.727,3.04,5.25,540,-106,-1713,6,5,6,6,6,6,6,6,PackageType.HEART_BEAT,664,5,7.5,-101
2024-02-21 06:07:31.727,3.04,5.0,535,-106,-1706,6,5,6,6,6,6,6,6,PackageType.HEART_BEAT,664,5,7.5,-101
2024-02-21 06:17:31.563,3.04,5.0,534,-109,-1705,8,5,5,5,5,5,4,5,PackageType.HEART_BEAT,665,5,10.8,-101
2024-02-21 06:27:31.563,3.04,5.0,541,-106,-1713,8,5,5,5,5,5,4,5,PackageType.HEART_BEAT,665,5,10.8,-101
2024-02-21 06:37:32.563,3.04,4.75,542,-97,-1718,8,5,5,5,5,5,4,5,PackageType.HEART_BEAT,665,5,10.8,-101
2024-02-21 06:47:32.421,3.04,4.62,526,-99,-1694,8,6,7,7,6,7,7,6,PackageType.HEART_BEAT,666,5,8.2,-98
2024-02-21 06:57:32.421,3.04,4.88,518,-97,-1676,8,6,7,7,6,7,7,6,PackageType.HEART_BEAT,666,5,8.2,-98
2024-02-21 07:07:35.421,3.04,5.12,513,-98,-1675,8,6,7,7,6,7,7,6,PackageType.HEART_BEAT,666,5,8.2,-98
2024-02-21 07:17:32.926,3.04,5.25,523,-102,-1675,11,5,6,5,5,5,6,6,PackageType.HEART_BEAT,667,5,9.5,-105
2024-02-21 07:27:32.926,3.04,5.5,520,-102,-1673,11,5,6,5,5,5,6,6,PackageType.HEART_BEAT,667,5,9.5,-105
2024-02-21 07:37:34.926,3.04,5.5,516,-103,-1669,11,5,6,5,5,5,6,6,PackageType.HEART_BEAT,667,5,9.5,-105
2024-02-21 07:47:35.824,3.04,5.62,518,-70,-1640,6,6,6,6,4,5,5,5,PackageType.HEART_BEAT,668,5,7.2,-107
2024-02-21 07:57:35.824,3.04,5.62,518,-68,-1637,6,6,6,6,4,5,5,5,PackageType.HEART_BEAT,668,5,7.2,-107
2024-02-21 08:07:37.824,3.04,5.75,517,-68,-1636,6,6,6,6,4,5,5,5,PackageType.HEART_BEAT,668,5,7.2,-107
2024-02-21 08:17:35.227,3.04,5.75,511,-69,-1622,6,6,5,5,6,6,5,5,PackageType.HEART_BEAT,669,5,8.5,-107
2024-02-21 08:27:38.227,3.04,6.0,513,-70,-1614,6,6,5,5,6,6,5,5,PackageType.HEART_BEAT,669,5,8.5,-107
2024-02-21 08:37:36.227,3.04,6.25,511,-69,-1616,6,6,5,5,6,6,5,5,PackageType.HEART_BEAT,669,5,8.5,-107
2024-02-21 08:47:35.300,3.04,6.25,508,-70,-1621,6,6,5,6,6,7,7,6,PackageType.HEART_BEAT,670,5,9.5,-97
2024-02-21 08:57:33.300,3.04,6.25,510,-74,-1615,6,6,5,6,6,7,7,6,PackageType.HEART_BEAT,670,5,9.5,-97
2024-02-21 09:07:33.300,3.04,6.25,505,-103,-1639,6,6,5,6,6,7,7,6,PackageType.HEART_BEAT,670,5,9.5,-97
2024-02-21 09:27:52.442,3.04,6.5,505,-103,-1634,9,7,8,7,6,6,6,5,PackageType.CHANGE,672,5,9.2,-95
2024-02-21 09:37:51.085,3.04,6.5,497,-104,-1626,13,8,6,6,7,6,5,7,PackageType.HEART_BEAT,673,5,9.5,-102
2024-02-21 09:47:49.085,3.04,6.75,488,-106,-1599,13,8,6,6,7,6,5,7,PackageType.HEART_BEAT,673,5,9.5,-102
2024-02-21 09:57:50.085,3.04,7.62,460,-109,-1516,13,8,6,6,7,6,5,7,PackageType.HEART_BEAT,673,5,9.5,-102
2024-02-21 10:07:50.930,3.04,9.75,460,-104,-1521,10,6,7,6,5,6,6,6,PackageType.HEART_BEAT,674,5,9.2,-103
2024-02-21 10:17:47.930,3.04,9.62,452,-110,-1498,10,6,7,6,5,6,6,6,PackageType.HEART_BEAT,674,5,9.2,-103
2024-02-21 10:27:46.930,3.04,10.25,435,-111,-1456,10,6,7,6,5,6,6,6,PackageType.HEART_BEAT,674,5,9.2,-103
2024-02-21 10:37:48.783,3.04,11.38,444,-110,-1479,9,5,5,7,7,7,4,4,PackageType.HEART_BEAT,675,5,9.5,-97
2024-02-21 10:47:48.783,3.04,10.75,450,-110,-1495,9,5,5,7,7,7,4,4,PackageType.HEART_BEAT,675,5,9.5,-97
2024-02-21 10:57:47.783,3.04,10.38,447,-110,-1489,9,5,5,7,7,7,4,4,PackageType.HEART_BEAT,675,5,9.5,-97
2024-02-21 11:07:48.311,3.04,10.62,442,-109,-1481,10,6,6,5,7,7,5,6,PackageType.HEART_BEAT,676,5,9.8,-97
2024-02-21 11:17:47.311,3.04,10.75,444,-108,-1478,10,6,6,5,7,7,5,6,PackageType.HEART_BEAT,676,5,9.8,-97
2024-02-21 11:27:49.311,3.04,10.75,454,-107,-1519,10,6,6,5,7,7,5,6,PackageType.HEART_BEAT,676,5,9.8,-97
2024-02-21 11:37:48.466,3.04,9.88,460,-106,-1531,11,6,6,5,5,5,5,5,PackageType.HEART_BEAT,678,5,4.8,-109
2024-02-21 11:47:47.466,3.04,9.62,468,-105,-1548,11,6,6,5,5,5,5,5,PackageType.HEART_BEAT,678,5,4.8,-109
2024-02-21 11:57:49.466,3.04,9.12,473,-106,-1568,11,6,6,5,5,5,5,5,PackageType.HEART_BEAT,678,5,4.8,-109
2024-02-21 12:07:48.602,3.04,8.62,478,-104,-1570,11,6,6,5,5,5,4,5,PackageType.HEART_BEAT,679,5,4.8,-108
2024-02-21 12:17:50.602,3.04,8.38,449,-107,-1512,11,6,6,5,5,5,4,5,PackageType.HEART_BEAT,679,5,4.8,-108
2024-02-21 12:27:50.602,3.04,10.12,438,-113,-1478,11,6,6,5,5,5,4,5,PackageType.HEART_BEAT,679,5,4.8,-108
2024-02-21 12:37:52.000,3.04,11.0,449,-108,-1501,11,5,6,7,7,6,5,6,PackageType.HEART_BEAT,680,5,8.2,-101
2024-02-21 12:47:52.000,3.04,10.38,443,-111,-1473,11,5,6,7,7,6,5,6,PackageType.HEART_BEAT,680,5,8.2,-101
2024-02-21 12:57:53.000,3.04,11.0,451,-109,-1505,11,5,6,7,7,6,5,6,PackageType.HEART_BEAT,680,5,8.2,-101
2024-02-21 13:07:52.183,3.04,10.25,451,-105,-1519,12,6,7,7,6,5,5,7,PackageType.HEART_BEAT,681,5,9,-97
2024-02-21 13:17:53.183,3.04,10.12,445,-104,-1495,12,6,7,7,6,5,5,7,PackageType.HEART_BEAT,681,5,9,-97
2024-02-21 13:27:51.183,3.04,10.62,440,-118,-1468,12,6,7,7,6,5,5,7,PackageType.HEART_BEAT,681,5,9,-97
2024-02-21 13:30:40.707,3.04,10.62,599,-778,-1350,106,61,20,24,16,15,14,8,PackageType.CHANGE,682,5,-0.8,-107
2024-02-21 13:31:40.706,3.04,10.5,690,-812,-1614,113,58,33,35,9,10,9,7,PackageType.CHANGE,683,5,7,-111
2024-02-21 13:51:22.021,3.04,9.38,845,-897,-1849,98,58,32,38,13,13,13,7,PackageType.CHANGE,684,5,7.5,-106
2024-02-21 14:01:24.360,3.04,9.38,838,-893,-1819,105,61,30,36,7,17,16,9,PackageType.HEART_BEAT,685,5,6.2,-111
2024-02-21 14:11:26.360,3.04,9.25,796,-864,-1766,105,61,30,36,7,17,16,9,PackageType.HEART_BEAT,685,5,6.2,-111
2024-02-21 14:21:25.360,3.04,9.12,765,-833,-1721,105,61,30,36,7,17,16,9,PackageType.HEART_BEAT,685,5,6.2,-111
2024-02-21 14:29:19.760,3.04,9.0,611,-735,-1488,103,58,31,38,8,16,16,9,PackageType.CHANGE,686,5,5.8,-106
2024-02-21 14:39:21.664,3.04,9.0,609,-733,-1489,97,53,28,33,8,15,15,6,PackageType.HEART_BEAT,687,5,5,-113
2024-02-21 14:49:19.664,3.04,8.88,611,-737,-1490,97,53,28,33,8,15,15,6,PackageType.HEART_BEAT,687,5,5,-113
2024-02-21 14:59:18.664,3.04,8.88,598,-735,-1473,97,53,28,33,8,15,15,6,PackageType.HEART_BEAT,687,5,5,-113
2024-02-21 15:09:20.623,3.04,8.88,596,-738,-1471,100,53,27,32,8,12,12,6,PackageType.HEART_BEAT,688,5,6,-111
2024-02-21 15:19:20.623,3.04,8.75,597,-738,-1472,100,53,27,32,8,12,12,6,PackageType.HEART_BEAT,688,5,6,-111
2024-02-21 15:29:22.623,3.04,8.75,609,-740,-1496,100,53,27,32,8,12,12,6,PackageType.HEART_BEAT,688,5,6,-111
2024-02-21 15:43:17.343,3.04,8.62,456,-112,-1549,11,6,5,5,4,4,4,4,PackageType.CHANGE,689,5,7.5,-97
2024-02-21 15:53:16.247,3.04,8.5,467,-107,-1582,10,7,5,5,5,6,6,5,PackageType.HEART_BEAT,690,5,7.8,-99
2024-02-21 16:03:14.247,3.04,7.62,490,-100,-1617,10,7,5,5,5,6,6,5,PackageType.HEART_BEAT,690,5,7.8,-99
2024-02-21 16:13:15.247,3.04,7.0,498,-107,-1636,10,7,5,5,5,6,6,5,PackageType.HEART_BEAT,690,5,7.8,-99
2024-02-21 16:23:16.684,3.04,6.62,504,-105,-1642,12,5,5,5,4,5,5,4,PackageType.HEART_BEAT,691,5,3.5,-100
2024-02-21 16:33:17.684,3.04,6.25,508,-104,-1661,12,5,5,5,4,5,5,4,PackageType.HEART_BEAT,691,5,3.5,-100
2024-02-21 16:43:17.684,3.04,5.88,510,-101,-1667,12,5,5,5,4,5,5,4,PackageType.HEART_BEAT,691,5,3.5,-100
2024-02-21 16:53:17.420,3.04,5.62,514,-103,-1671,11,6,6,5,5,5,5,4,PackageType.HEART_BEAT,692,5,9,-97
2024-02-21 17:03:16.420,3.04,5.5,514,-102,-1679,11,6,6,5,5,5,5,4,PackageType.HEART_BEAT,692,5,9,-97
2024-02-21 17:13:18.420,3.04,5.38,514,-102,-1687,11,6,6,5,5,5,5,4,PackageType.HEART_BEAT,692,5,9,-97
2024-02-21 17:23:18.889,3.04,5.25,517,-102,-1680,10,6,5,5,5,5,5,7,PackageType.HEART_BEAT,693,5,8.5,-103
2024-02-21 17:33:19.889,3.04,5.12,520,-104,-1684,10,6,5,5,5,5,5,7,PackageType.HEART_BEAT,693,5,8.5,-103
2024-02-21 17:43:18.889,3.04,4.88,523,-103,-1685,10,6,5,5,5,5,5,7,PackageType.HEART_BEAT,693,5,8.5,-103
2024-02-21 17:53:15.506,3.04,4.88,518,-103,-1689,11,5,6,6,7,6,6,6,PackageType.HEART_BEAT,694,5,8.5,-103
2024-02-21 18:03:15.506,3.04,4.75,519,-101,-1684,11,5,6,6,7,6,6,6,PackageType.HEART_BEAT,694,5,8.5,-103
2024-02-21 18:13:13.506,3.04,4.75,519,-93,-1676,11,5,6,6,7,6,6,6,PackageType.HEART_BEAT,694,5,8.5,-103
2024-02-21 18:23:13.279,3.04,4.88,518,-94,-1681,10,5,5,6,6,4,4,6,PackageType.HEART_BEAT,695,5,8.2,-103
2024-02-21 18:33:10.279,3.04,5.0,515,-93,-1670,10,5,5,6,6,4,4,6,PackageType.HEART_BEAT,695,5,8.2,-103
2024-02-21 18:43:11.279,3.04,5.12,515,-99,-1663,10,5,5,6,6,4,4,6,PackageType.HEART_BEAT,695,5,8.2,-103
2024-02-21 18:53:08.962,3.04,5.38,513,-98,-1652,11,5,5,6,7,7,6,4,PackageType.HEART_BEAT,696,5,7.2,-109
2024-02-21 19:03:07.962,3.04,5.5,510,-99,-1647,11,5,5,6,7,7,6,4,PackageType.HEART_BEAT,696,5,7.2,-109
2024-02-21 19:13:08.962,3.04,5.62,509,-100,-1641,11,5,5,6,7,7,6,4,PackageType.HEART_BEAT,696,5,7.2,-109
2024-02-21 19:23:06.268,3.04,5.88,506,-101,-1639,10,5,7,6,6,6,6,4,PackageType.HEART_BEAT,697,5,7,-105
2024-02-21 19:33:08.268,3.04,5.88,508,-102,-1639,10,5,7,6,6,6,6,4,PackageType.HEART_BEAT,697,5,7,-105
2024-02-21 19:43:09.268,3.04,5.88,503,-101,-1637,10,5,7,6,6,6,6,4,PackageType.HEART_BEAT,697,5,7,-105
2024-02-21 19:53:06.803,3.04,6.0,506,-99,-1638,9,7,7,7,7,6,5,6,PackageType.HEART_BEAT,698,5,8.2,-103
2024-02-21 20:03:09.803,3.04,6.0,507,-100,-1630,9,7,7,7,7,6,5,6,PackageType.HEART_BEAT,698,5,8.2,-103
2024-02-21 20:13:08.803,3.04,6.0,508,-104,-1640,9,7,7,7,7,6,5,6,PackageType.HEART_BEAT,698,5,8.2,-103
2024-02-21 20:23:08.781,3.04,6.0,506,-105,-1641,8,5,5,5,5,5,6,6,PackageType.HEART_BEAT,699,5,7.5,-100
2024-02-21 20:33:08.781,3.04,5.88,508,-103,-1644,8,5,5,5,5,5,6,6,PackageType.HEART_BEAT,699,5,7.5,-100
2024-02-21 20:43:11.781,3.04,5.88,509,-102,-1644,8,5,5,5,5,5,6,6,PackageType.HEART_BEAT,699,5,7.5,-100
2024-02-21 20:53:12.126,3.04,5.88,505,-105,-1638,7,5,5,5,5,5,5,4,PackageType.HEART_BEAT,700,5,9.2,-102
2024-02-21 21:03:11.126,3.04,6.0,506,-105,-1637,7,5,5,5,5,5,5,4,PackageType.HEART_BEAT,700,5,9.2,-102
2024-02-21 21:13:11.126,3.04,6.0,506,-103,-1629,7,5,5,5,5,5,5,4,PackageType.HEART_BEAT,700,5,9.2,-102
2024-02-21 21:23:10.724,3.04,6.0,508,-101,-1633,7,6,5,5,6,5,5,5,PackageType.HEART_BEAT,701,5,7.5,-106
2024-02-21 21:33:11.724,3.04,6.0,515,-103,-1641,7,6,5,5,6,5,5,5,PackageType.HEART_BEAT,701,5,7.5,-106
2024-02-21 21:43:13.724,3.04,5.75,511,-98,-1647,7,6,5,5,6,5,5,5,PackageType.HEART_BEAT,701,5,7.5,-106
2024-02-21 21:53:11.909,3.04,5.62,512,-97,-1653,9,6,5,5,5,5,5,5,PackageType.HEART_BEAT,702,5,9,-105
2024-02-21 22:03:10.909,3.04,5.62,516,-102,-1654,9,6,5,5,5,5,5,5,PackageType.HEART_BEAT,702,5,9,-105
2024-02-21 22:13:10.909,3.04,5.5,520,-98,-1654,9,6,5,5,5,5,5,5,PackageType.HEART_BEAT,702,5,9,-105
2024-02-21 22:23:10.042,3.04,5.5,519,-105,-1652,8,6,4,4,5,5,5,5,PackageType.HEART_BEAT,703,5,8.8,-103
2024-02-21 22:33:09.042,3.04,5.38,520,-101,-1655,8,6,4,4,5,5,5,5,PackageType.HEART_BEAT,703,5,8.8,-103
2024-02-21 22:43:11.042,3.04,5.25,518,-102,-1654,8,6,4,4,5,5,5,5,PackageType.HEART_BEAT,703,5,8.8,-103
2024-02-21 22:53:09.806,3.04,5.25,518,-96,-1657,7,7,5,5,6,6,6,5,PackageType.HEART_BEAT,704,5,8.8,-105
2024-02-21 23:03:10.806,3.04,5.25,518,-100,-1665,7,7,5,5,6,6,6,5,PackageType.HEART_BEAT,704,5,8.8,-105
2024-02-21 23:13:09.806,3.04,5.12,516,-94,-1669,7,7,5,5,6,6,6,5,PackageType.HEART_BEAT,704,5,8.8,-105
2024-02-21 23:23:07.461,3.04,5.12,520,-97,-1667,8,5,4,6,5,6,5,5,PackageType.HEART_BEAT,705,5,6.8,-105
2024-02-21 23:33:09.461,3.04,5.0,520,-96,-1665,8,5,4,6,5,6,5,5,PackageType.HEART_BEAT,705,5,6.8,-105
2024-02-21 23:43:09.461,3.04,5.0,520,-96,-1669,8,5,4,6,5,6,5,5,PackageType.HEART_BEAT,705,5,6.8,-105
2024-02-21 23:53:08.085,3.04,5.0,520,-96,-1661,11,6,4,6,6,6,6,3,PackageType.HEART_BEAT,706,5,8.5,-99
